CREATED DATE,LOCATION,TOTAL_WASHES,FREE_WASHES,REDEEMED_WASHES,ELIGIBLE_WASHES,SALES,Conversions
2/22/2023,Roselle,133,0,99,34,1,0.029412
2/22/2023,Summit,125,1,94,30,0,0
2/22/2023,Tices Lane,43,0,21,22,1,0.045455
2/22/2023,Westfield,81,2,64,15,2,0.133333
2/22/2023,Woodbridge,193,15,143,35,0,0
2/23/2023,East Brunswick,327,8,249,70,7,0.1
2/23/2023,Hazlet,120,0,78,42,4,0.095238
2/23/2023,Monmouth Junction,184,0,127,57,3,0.052632
2/23/2023,Oakhurst,108,43,44,21,3,0.142857
2/23/2023,Piscataway,192,8,152,32,4,0.125
2/23/2023,Roselle,280,3,197,80,16,0.2
2/23/2023,Summit,202,3,135,64,3,0.046875
2/23/2023,Tices Lane,168,0,89,79,2,0.025316
2/23/2023,Westfield,163,6,99,58,6,0.103448
2/23/2023,Woodbridge,340,13,272,55,3,0.054545
2/24/2023,East Brunswick,742,13,493,236,14,0.059322
2/24/2023,Hazlet,448,0,257,191,8,0.041885
2/24/2023,Monmouth Junction,398,0,255,143,8,0.055944
2/24/2023,Oakhurst,274,48,147,79,8,0.101266
2/24/2023,Piscataway,451,7,328,116,9,0.077586
2/24/2023,Roselle,651,5,452,194,18,0.092784
2/24/2023,Summit,563,5,383,175,15,0.085714
2/24/2023,Tices Lane,391,0,163,228,3,0.013158
2/24/2023,Westfield,515,15,363,137,12,0.087591
2/24/2023,Woodbridge,642,24,485,133,13,0.097744
2/25/2023,East Brunswick,508,11,302,195,13,0.066667
2/25/2023,Hazlet,296,0,146,150,7,0.046667
2/25/2023,Monmouth Junction,286,0,164,122,4,0.032787
2/25/2023,Oakhurst,149,20,75,54,7,0.12963
2/25/2023,Piscataway,281,2,195,84,5,0.059524
2/25/2023,Roselle,531,1,289,241,16,0.06639
2/25/2023,Summit,384,2,252,130,8,0.061538
2/25/2023,Tices Lane,301,0,129,172,2,0.011628
2/25/2023,Westfield,413,5,247,161,12,0.074534
2/25/2023,Woodbridge,515,9,339,167,8,0.047904
2/26/2023,East Brunswick,499,3,299,197,12,0.060914
2/26/2023,Hazlet,323,0,167,156,4,0.025641
2/26/2023,Monmouth Junction,305,0,175,130,9,0.069231
2/26/2023,Oakhurst,163,1,81,81,5,0.061728
2/26/2023,Piscataway,263,9,199,55,5,0.090909
2/26/2023,Roselle,434,0,273,161,8,0.049689
2/26/2023,Summit,380,3,238,139,23,0.165468
2/26/2023,Tices Lane,286,0,107,179,6,0.03352
2/26/2023,Westfield,324,3,214,107,7,0.065421
2/26/2023,Woodbridge,444,25,304,115,9,0.078261
2/27/2023,East Brunswick,300,7,200,93,5,0.053763
2/27/2023,Hazlet,216,0,120,96,9,0.09375
2/27/2023,Monmouth Junction,166,0,101,65,3,0.046154
2/27/2023,Oakhurst,149,47,61,41,3,0.073171
2/27/2023,Piscataway,162,4,124,34,1,0.029412
2/27/2023,Roselle,334,2,217,115,15,0.130435
2/27/2023,Summit,309,4,207,98,13,0.132653
2/27/2023,Tices Lane,172,0,89,83,3,0.036145
2/27/2023,Westfield,230,13,164,53,9,0.169811
2/27/2023,Woodbridge,354,26,256,72,2,0.027778
