CREATED DATE,LOCATION,TOTAL_WASHES,FREE_WASHES,REDEEMED_WASHES,ELIGIBLE_WASHES,SALES,Conversions
2/20/2024,Monmouth Junction,552,7,311,234,22,0.094017
2/20/2024,Oakhurst,481,0,200,281,44,0.156584
2/20/2024,Piscataway,425,11,283,131,18,0.137405
2/20/2024,Roselle,1038,3,666,369,20,0.054201
2/20/2024,Scotch Plains,122,0,16,106,0,0
2/20/2024,Summit,649,1,397,251,26,0.103586
2/20/2024,Tices Lane,866,2,444,420,24,0.057143
2/20/2024,Westfield,588,15,362,211,20,0.094787
2/20/2024,Woodbridge,603,26,411,166,7,0.042169
2/21/2024,East Brunswick,744,8,466,270,14,0.051852
2/21/2024,Hazlet,593,0,357,236,21,0.088983
2/21/2024,Marlboro,264,0,162,102,5,0.04902
2/21/2024,Monmouth Junction,405,2,234,169,22,0.130178
2/21/2024,Oakhurst,276,2,120,154,19,0.123377
2/21/2024,Piscataway,310,11,207,92,15,0.163043
2/21/2024,Roselle,733,2,490,241,27,0.112033
2/21/2024,Scotch Plains,106,0,17,89,0,0
2/21/2024,Summit,505,2,300,203,22,0.108374
2/21/2024,Tices Lane,597,0,317,280,21,0.075
2/21/2024,Westfield,418,10,247,161,21,0.130435
2/21/2024,Woodbridge,577,33,408,136,9,0.066176
2/22/2024,East Brunswick,510,7,328,175,11,0.062857
2/22/2024,Hazlet,481,0,268,213,27,0.126761
2/22/2024,Marlboro,189,0,120,69,12,0.173913
2/22/2024,Monmouth Junction,286,2,178,106,15,0.141509
2/22/2024,Oakhurst,275,1,109,165,12,0.072727
2/22/2024,Piscataway,243,7,161,75,8,0.106667
2/22/2024,Roselle,644,3,423,218,19,0.087156
2/22/2024,Scotch Plains,80,0,14,66,0,0
2/22/2024,Summit,414,0,250,164,12,0.073171
2/22/2024,Tices Lane,467,0,256,211,15,0.07109
2/22/2024,Westfield,363,16,207,140,9,0.064286
2/22/2024,Woodbridge,414,31,280,103,7,0.067961
2/23/2024,East Brunswick,397,5,277,115,3,0.026087
2/23/2024,Hazlet,275,0,193,82,14,0.170732
2/23/2024,Marlboro,185,0,126,59,6,0.101695
2/23/2024,Monmouth Junction,253,2,166,85,6,0.070588
2/23/2024,Oakhurst,1,0,0,1,0,0
2/23/2024,Piscataway,65,2,46,17,4,0.235294
2/23/2024,Roselle,533,0,394,139,14,0.100719
2/23/2024,Scotch Plains,85,0,21,64,0,0
2/23/2024,Summit,321,2,202,117,11,0.094017
2/23/2024,Tices Lane,370,1,262,107,4,0.037383
2/23/2024,Westfield,287,7,182,98,6,0.061224
2/23/2024,Woodbridge,131,5,97,29,1,0.034483
2/24/2024,East Brunswick,1073,7,697,369,18,0.04878
2/24/2024,Hazlet,794,0,448,346,25,0.072254
2/24/2024,Marlboro,428,0,252,176,35,0.198864
2/24/2024,Monmouth Junction,667,3,398,266,37,0.139098
2/24/2024,Oakhurst,393,1,208,184,10,0.054348
2/24/2024,Piscataway,700,4,477,219,25,0.114155
2/24/2024,Roselle,933,0,601,332,25,0.075301
2/24/2024,Scotch Plains,296,0,38,258,0,0
2/24/2024,Summit,796,1,468,327,14,0.042813
2/24/2024,Tices Lane,834,1,482,351,18,0.051282
2/24/2024,Westfield,840,10,502,328,30,0.091463
2/24/2024,Woodbridge,678,7,498,173,16,0.092486
2/25/2024,East Brunswick,1170,1,705,464,30,0.064655
2/25/2024,Hazlet,807,0,431,376,37,0.098404
2/25/2024,Marlboro,507,0,279,228,30,0.131579
2/25/2024,Monmouth Junction,702,3,414,285,28,0.098246
2/25/2024,Oakhurst,464,0,235,229,23,0.100437
2/25/2024,Piscataway,516,14,340,162,21,0.12963
2/25/2024,Roselle,1079,0,663,416,23,0.055288
2/25/2024,Scotch Plains,338,0,20,318,0,0
2/25/2024,Summit,627,3,347,277,29,0.104693
2/25/2024,Tices Lane,894,0,489,405,27,0.066667
2/25/2024,Westfield,675,13,384,278,26,0.093525
2/25/2024,Woodbridge,540,10,369,161,11,0.068323
2/26/2024,East Brunswick,819,11,529,279,21,0.075269
2/26/2024,Hazlet,689,0,429,260,13,0.05
2/26/2024,Marlboro,288,0,181,107,12,0.11215
2/26/2024,Monmouth Junction,386,3,254,129,4,0.031008
2/26/2024,Oakhurst,323,0,188,135,16,0.118519
2/26/2024,Piscataway,422,13,304,105,15,0.142857
2/26/2024,Roselle,885,3,642,240,18,0.075
2/26/2024,Scotch Plains,145,0,18,127,1,0.007874
2/26/2024,Summit,539,1,344,194,14,0.072165
2/26/2024,Tices Lane,652,0,423,229,15,0.065502
2/26/2024,Westfield,511,9,346,156,13,0.083333
2/26/2024,Woodbridge,637,25,457,155,6,0.03871
2/27/2024,East Brunswick,469,9,313,147,7,0.047619
2/27/2024,Hazlet,491,0,319,172,8,0.046512
2/27/2024,Marlboro,190,0,124,66,8,0.121212
2/27/2024,Monmouth Junction,267,1,181,85,4,0.047059
2/27/2024,Oakhurst,227,0,105,122,14,0.114754
2/27/2024,Piscataway,277,9,203,65,10,0.153846
2/27/2024,Roselle,684,2,490,192,20,0.104167
2/27/2024,Scotch Plains,88,0,28,60,17,0.283333
2/27/2024,Summit,430,2,272,156,11,0.070513
2/27/2024,Tices Lane,446,0,301,145,14,0.096552
2/27/2024,Westfield,373,7,223,143,9,0.062937
2/27/2024,Woodbridge,488,27,354,107,6,0.056075
2/28/2024,East Brunswick,57,3,41,13,0,0
2/28/2024,Hazlet,6,0,0,6,0,0
2/28/2024,Marlboro,37,0,31,6,2,0.333333
2/28/2024,Monmouth Junction,28,0,16,12,1,0.083333
2/28/2024,Oakhurst,98,0,39,59,2,0.033898
2/28/2024,Piscataway,0,0,0,0,0,0
2/28/2024,Roselle,39,1,35,3,1,0.333333
2/28/2024,Summit,0,0,0,0,0,0
2/28/2024,Tices Lane,73,0,53,20,1,0.05
2/28/2024,Westfield,0,0,0,0,0,0
2/28/2024,Woodbridge,0,0,0,0,0,0
2/29/2024,East Brunswick,773,10,609,154,9,0.058442
2/29/2024,Hazlet,666,0,499,167,21,0.125749
2/29/2024,Marlboro,285,0,218,67,7,0.104478
2/29/2024,Monmouth Junction,438,11,321,106,5,0.04717
2/29/2024,Oakhurst,238,0,134,104,5,0.048077
2/29/2024,Piscataway,446,10,346,90,8,0.088889
2/29/2024,Roselle,930,2,759,169,15,0.088757
2/29/2024,Scotch Plains,121,0,57,64,20,0.3125
2/29/2024,Summit,617,7,454,156,15,0.096154
2/29/2024,Tices Lane,500,1,373,126,9,0.071429
2/29/2024,Westfield,551,20,407,124,2,0.016129
2/29/2024,Woodbridge,656,28,522,106,6,0.056604
3/1/2024,East Brunswick,789,13,542,234,11,0.047009
3/1/2024,Hazlet,584,0,401,183,20,0.10929
3/1/2024,Marlboro,311,0,207,104,16,0.153846
3/1/2024,Monmouth Junction,465,2,333,130,11,0.084615
3/1/2024,Oakhurst,253,0,127,126,8,0.063492
3/1/2024,Piscataway,452,9,331,112,18,0.160714
3/1/2024,Roselle,933,4,674,255,25,0.098039
3/1/2024,Scotch Plains,110,0,45,65,11,0.169231
3/1/2024,Summit,585,3,394,188,25,0.132979
3/1/2024,Tices Lane,596,0,397,199,8,0.040201
3/1/2024,Westfield,547,9,387,151,14,0.092715
3/1/2024,Woodbridge,661,32,482,147,5,0.034014
3/2/2024,East Brunswick,0,0,0,0,0,0
3/2/2024,Hazlet,0,0,0,0,0,0
3/2/2024,Marlboro,0,0,0,0,0,0
3/2/2024,Monmouth Junction,0,0,0,0,0,0
3/2/2024,Oakhurst,0,0,0,0,0,0
3/2/2024,Piscataway,0,0,0,0,0,0
3/2/2024,Roselle,0,0,0,0,0,0
3/2/2024,Summit,0,0,0,0,0,0
3/2/2024,Tices Lane,0,0,0,0,0,0
3/2/2024,Westfield,1,0,0,1,0,0
3/2/2024,Woodbridge,0,0,0,0,0,0
3/3/2024,East Brunswick,969,4,693,272,16,0.058824
3/3/2024,Hazlet,681,0,469,212,17,0.080189
3/3/2024,Marlboro,353,0,258,95,14,0.147368
3/3/2024,Monmouth Junction,604,0,433,171,23,0.134503
3/3/2024,Oakhurst,272,0,178,94,8,0.085106
3/3/2024,Piscataway,557,12,400,145,15,0.103448
3/3/2024,Roselle,983,0,708,275,13,0.047273
3/3/2024,Scotch Plains,201,0,95,106,17,0.160377
3/3/2024,Summit,570,1,391,178,23,0.129213
3/3/2024,Tices Lane,747,0,528,219,21,0.09589
3/3/2024,Westfield,569,5,389,175,13,0.074286
3/3/2024,Woodbridge,554,8,434,112,4,0.035714
3/4/2024,East Brunswick,476,9,357,110,7,0.063636
3/4/2024,Hazlet,356,0,278,78,8,0.102564
3/4/2024,Marlboro,144,0,117,27,2,0.074074
3/4/2024,Monmouth Junction,239,4,182,53,3,0.056604
3/4/2024,Oakhurst,167,1,93,73,4,0.054795
3/4/2024,Piscataway,285,7,213,65,10,0.153846
3/4/2024,Roselle,512,3,410,99,4,0.040404
3/4/2024,Scotch Plains,67,0,47,20,2,0.1
3/4/2024,Summit,362,1,248,113,7,0.061947
3/4/2024,Tices Lane,342,2,249,91,4,0.043956
3/4/2024,Westfield,289,7,207,75,4,0.053333
3/4/2024,Woodbridge,446,17,338,91,7,0.076923
3/5/2024,East Brunswick,0,0,0,0,0,0
3/5/2024,Hazlet,0,0,0,0,0,0
3/5/2024,Marlboro,0,0,0,0,0,0
3/5/2024,Monmouth Junction,0,0,0,0,0,0
3/5/2024,Oakhurst,0,0,0,0,0,0
3/5/2024,Piscataway,0,0,0,0,0,0
3/5/2024,Roselle,1,0,1,0,0,0
3/5/2024,Summit,0,0,0,0,0,0
3/5/2024,Tices Lane,0,0,0,0,0,0
3/5/2024,Westfield,0,0,0,0,0,0
3/5/2024,Woodbridge,0,0,0,0,0,0
3/6/2024,East Brunswick,37,0,36,1,0,0
3/6/2024,Hazlet,32,0,26,6,0,0
3/6/2024,Marlboro,16,0,15,1,0,0
3/6/2024,Monmouth Junction,24,0,19,5,0,0
3/6/2024,Oakhurst,33,0,18,15,0,0
3/6/2024,Piscataway,37,4,27,6,2,0.333333
3/6/2024,Roselle,123,1,107,15,1,0.066667
3/6/2024,Scotch Plains,8,0,6,2,1,0.5
3/6/2024,Summit,45,0,34,11,0,0
3/6/2024,Tices Lane,47,0,40,7,0,0
3/6/2024,Westfield,40,4,24,12,1,0.083333
3/6/2024,Woodbridge,83,8,64,11,0,0
3/7/2024,East Brunswick,356,7,299,50,2,0.04
3/7/2024,Hazlet,213,0,188,25,3,0.12
3/7/2024,Marlboro,104,0,82,22,1,0.045455
3/7/2024,Monmouth Junction,184,0,160,24,0,0
3/7/2024,Oakhurst,63,0,33,30,1,0.033333
3/7/2024,Piscataway,216,5,181,30,4,0.133333
3/7/2024,Roselle,530,1,445,84,6,0.071429
3/7/2024,Scotch Plains,22,0,15,7,2,0.285714
3/7/2024,Summit,329,1,248,80,3,0.0375
3/7/2024,Tices Lane,243,0,203,40,1,0.025
3/7/2024,Westfield,252,9,189,54,7,0.12963
3/7/2024,Woodbridge,355,11,284,60,8,0.133333
3/8/2024,East Brunswick,745,7,592,146,11,0.075342
3/8/2024,Hazlet,516,0,398,118,6,0.050847
3/8/2024,Marlboro,255,0,192,63,8,0.126984
3/8/2024,Monmouth Junction,394,4,292,98,7,0.071429
3/8/2024,Oakhurst,260,0,157,103,8,0.07767
3/8/2024,Piscataway,425,9,330,86,13,0.151163
3/8/2024,Roselle,796,2,652,142,9,0.06338
3/8/2024,Scotch Plains,102,0,57,45,6,0.133333
3/8/2024,Summit,546,2,393,151,9,0.059603
3/8/2024,Tices Lane,525,1,380,144,5,0.034722
3/8/2024,Westfield,508,18,340,150,13,0.086667
3/8/2024,Woodbridge,609,14,481,114,9,0.078947
3/9/2024,East Brunswick,113,0,89,24,1,0.041667
3/9/2024,Hazlet,100,0,77,23,2,0.086957
3/9/2024,Marlboro,51,0,43,8,0,0
3/9/2024,Monmouth Junction,81,0,68,13,2,0.153846
3/9/2024,Oakhurst,50,0,31,19,0,0
3/9/2024,Piscataway,66,1,44,21,3,0.142857
3/9/2024,Roselle,157,0,121,36,2,0.055556
3/9/2024,Scotch Plains,27,0,20,7,2,0.285714
3/9/2024,Summit,108,0,77,31,3,0.096774
3/9/2024,Tices Lane,140,1,108,31,1,0.032258
3/9/2024,Westfield,86,0,64,22,2,0.090909
3/9/2024,Woodbridge,129,3,99,27,1,0.037037
3/10/2024,East Brunswick,368,1,301,66,1,0.015152
3/10/2024,Hazlet,293,0,242,51,4,0.078431
3/10/2024,Marlboro,136,0,101,35,2,0.057143
3/10/2024,Monmouth Junction,234,0,184,50,0,0
3/10/2024,Oakhurst,113,0,81,32,2,0.0625
3/10/2024,Piscataway,244,8,194,42,7,0.166667
3/10/2024,Roselle,505,0,383,122,6,0.04918
3/10/2024,Scotch Plains,57,0,36,21,1,0.047619
3/10/2024,Summit,293,3,213,77,7,0.090909
3/10/2024,Tices Lane,348,0,273,75,3,0.04
3/10/2024,Westfield,282,7,203,72,2,0.027778
3/10/2024,Woodbridge,265,12,201,52,2,0.038462
3/11/2024,East Brunswick,633,6,488,139,7,0.05036
3/11/2024,Hazlet,414,0,311,103,4,0.038835
3/11/2024,Marlboro,189,0,151,38,1,0.026316
3/11/2024,Monmouth Junction,306,8,228,70,2,0.028571
3/11/2024,Oakhurst,156,0,99,57,2,0.035088
3/11/2024,Piscataway,343,9,269,65,13,0.2
3/11/2024,Roselle,651,2,526,123,8,0.065041
3/11/2024,Scotch Plains,74,0,44,30,6,0.2
3/11/2024,Summit,385,3,293,89,10,0.11236
3/11/2024,Tices Lane,415,1,309,105,2,0.019048
3/11/2024,Westfield,347,5,256,86,2,0.023256
3/11/2024,Woodbridge,530,19,419,92,8,0.086957
3/12/2024,East Brunswick,794,9,561,224,6,0.026786
3/12/2024,Hazlet,544,0,391,153,8,0.052288
3/12/2024,Marlboro,248,0,167,81,5,0.061728
3/12/2024,Monmouth Junction,370,5,256,109,5,0.045872
3/12/2024,Oakhurst,265,0,163,102,13,0.127451
3/12/2024,Piscataway,385,3,297,85,14,0.164706
3/12/2024,Roselle,772,2,580,190,9,0.047368
3/12/2024,Scotch Plains,82,0,40,42,6,0.142857
3/12/2024,Summit,499,0,347,152,9,0.059211
3/12/2024,Tices Lane,296,0,215,81,2,0.024691
3/12/2024,Westfield,480,7,345,128,6,0.046875
3/12/2024,Woodbridge,549,17,395,137,9,0.065693
